Geneid	Chr	Start	End	Strand	Length	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj	SPT5_T0_R1.raw	SPT5_T0_R2.raw	SPT5_T15_R1.raw	SPT5_T15_R2.raw	SPT5_T0_R1.pseudo	SPT5_T0_R2.pseudo	SPT5_T15_R1.pseudo	SPT5_T15_R2.pseudo
Interval_398	IX	348636	349000	+	365	4.40277801666674	-0.495956917947597	1.28138407938088	-0.387047822685002	0.698720804299856	NA	6	1	8	4	5.80716217565803	1.34304166716469	7.01906140241329	3.44184682143093
Interval_399	IX	360383	360615	+	233	6.45056374335877	0.579072510447191	1.01104048705354	0.572749081626564	0.566814599700126	NA	9	5	3	9	8.71074326348705	6.71520833582343	2.63214802590498	7.7441553482196
Interval_400	IX	370118	370341	+	224	1.42917112208751	2.49151236171305	3.48566431968381	0.714788382703202	0.474739814741536	NA	5	0	1	0	4.83930181304836	0	0.877382675301661	0
Interval_401	IX	378349	378579	+	231	4.4699611723988	0.968834002959918	1.25302913056835	0.773193519068842	0.439407861107063	NA	8	3	5	2	7.74288290087737	4.02912500149406	4.38691337650831	1.72092341071547
Interval_402	IX	381778	382667	+	890	27.820953948892	-0.111085626722327	0.484921732118001	-0.22907949750393	0.818807128403741	0.939630063509793	21	25	35	31	20.3250676148031	33.5760416791172	30.7083936355582	26.6743128660897
Interval_403	IX	383794	384731	+	938	25.8180874399106	0.38820484789985	0.507411788111775	0.765068642461919	0.444230671154024	0.83168951027121	22	28	29	22	21.2929279774128	37.6051666806112	25.4440975837482	18.9301575178701
Interval_404	IX	386090	387046	+	957	28.3904579793778	0.0601177682691487	0.47992528800848	0.12526484803211	0.900313880148071	0.974289705996942	32	20	39	25	30.9715316035095	26.8608333432937	34.2179243367648	21.5115426339433
Interval_405	IX	388411	389333	+	923	20.3444001498753	0.26175307213558	0.585603907789595	0.446979722392198	0.654889700895242	0.902979300382556	13	24	25	17	12.5821847139257	32.2330000119525	21.9345668825415	14.6278489910815
Interval_406	IX	394901	395184	+	284	5.02004240177338	1.16670992520069	1.24777614424903	0.935031440197043	0.349772096875691	NA	2	9	2	5	1.93572072521934	12.0873750044822	1.75476535060332	4.30230852678867
Interval_407	IX	415715	416047	+	333	12.0363175489746	0.316276526412445	0.714109317588199	0.442896512652465	0.657840589969422	0.902979300382556	19	6	11	14	18.3893468895838	8.05825000298812	9.65120942831828	12.0464638750083
Interval_408	IX	421606	422013	+	408	4.80149134670399	1.11924159765123	1.18367182758128	0.945567488869192	0.344369233033728	NA	8	4	4	3	7.74288290087737	5.37216666865875	3.50953070120665	2.5813851160732
Interval_409	IX	427270	427636	+	367	8.50031688938366	1.15330870686198	0.964455203119126	1.195813660533	0.231769283850313	NA	5	14	2	10	4.83930181304836	18.8025833403056	1.75476535060332	8.60461705357733
Interval_410	IX	438914	439863	+	950	63.9061882542075	1.46309306857023	0.364337090790863	4.01576755579375	5.92526341844853e-05	0.00246321664966932	79	83	34	44	76.4609686461641	111.472458374669	29.8310109602565	37.8603150357402
Interval_411	MT	2332	2588	+	257	5.39202557150474	3.50068437035271	1.41106685047256	2.48087776222674	0.013105930879825	NA	8	9	1	1	7.74288290087737	12.0873750044822	0.877382675301661	0.860461705357733
Interval_412	MT	13931	16652	+	2722	74.2936862203516	2.828590181261	0.38311088367865	7.3832154129915	1.54511730120358e-13	1.34888740395072e-10	107	117	20	22	103.561058799235	157.135875058268	17.5476535060332	18.9301575178701
Interval_413	MT	18041	21414	+	3374	61.2912375782305	2.43269809000844	0.380021666535914	6.40147208495686	1.53885951859882e-10	5.10765983718856e-08	100	82	23	21	96.7860362609672	110.129416707504	20.1798015319382	18.0696958125124
Interval_414	MT	25955	26695	+	741	15.6088370212894	2.31781491337496	0.680372524121053	3.40668506031935	0.000657569553448116	0.0162355822213576	26	20	5	7	25.1643694278515	26.8608333432937	4.38691337650831	6.02323193750413
Interval_415	MT	28721	29024	+	304	8.63456521094858	2.21090004252668	0.94059364892923	2.3505368604642	0.0187463508139751	NA	10	14	2	5	9.67860362609672	18.8025833403056	1.75476535060332	4.30230852678867
Interval_416	MT	36598	36986	+	389	12.8035189959914	3.12464267096656	0.846609644354992	3.69077141017823	0.000223574990834308	0.00751672647379948	17	22	3	3	16.4536261643644	29.5469166776231	2.63214802590498	2.5813851160732
Interval_417	MT	40839	41910	+	1072	15.9083746851404	1.71562456495704	0.654645679481443	2.62069180127488	0.00877515527482445	0.0996883485941528	20	22	6	11	19.3572072521934	29.5469166776231	5.26429605180997	9.46507875893506
Interval_418	MT	43110	43612	+	503	11.2057035208172	1.87800206345296	0.768647339902176	2.4432557896993	0.0145554168320571	0.141066910394574	17	14	6	5	16.4536261643644	18.8025833403056	5.26429605180997	4.30230852678867
Interval_419	MT	55511	56180	+	670	2.83915845107796	2.45021634953616	1.8323609401774	1.33719088625571	0.181160336036376	NA	3	5	1	1	2.90358108782902	6.71520833582343	0.877382675301661	0.860461705357733
Interval_420	MT	59632	62582	+	2951	59.2991170853894	2.61844446957871	0.410326959349644	6.38136103396392	1.75520956604418e-10	5.10765983718856e-08	86	90	23	15	83.2359911844318	120.873750044822	20.1798015319382	12.906925580366
Interval_421	MT	64455	65077	+	623	4.09845299048004	5.68822175380033	1.8801455383481	3.02541565946965	0.00248291642235168	NA	10	5	0	0	9.67860362609672	6.71520833582343	0	0
Interval_422	MT	73714	74469	+	756	22.9342009908533	2.58095620025089	0.603072985614897	4.27967470242317	1.87166672309367e-05	0.00136163754105065	30	37	6	9	29.0358108782902	49.6925416850934	5.26429605180997	7.7441553482196
Interval_423	MT	77892	78578	+	687	4.63161476401856	2.13063908767743	1.29183868649509	1.64930738640295	0.0990846771868063	NA	10	4	2	2	9.67860362609672	5.37216666865875	1.75476535060332	1.72092341071547
Interval_424	MT	79258	79960	+	703	37.8621440899331	2.20021701264422	0.472903532011081	4.65257047941158	3.27822636170241e-06	0.000422289207906393	51	56	12	19	49.3608784930933	75.2103333612225	10.5285921036199	16.3487724017969
Interval_425	V	210	482	+	273	1.28100135757384	2.29042961626809	3.50627308376003	0.653237657636151	0.513603076460928	NA	3	1	1	0	2.90358108782902	1.34304166716469	0.877382675301661	0
Interval_426	V	6207	6780	+	574	22.0635130172349	1.33023515087696	0.535587575898388	2.48369307044817	0.013002782664768	0.130476198463706	36	21	15	14	34.8429730539482	28.2038750104584	13.1607401295249	12.0464638750083
Interval_427	V	13140	13521	+	382	8.07475540914129	-0.530181686436363	0.895609078814071	-0.591978910194175	0.553864710942285	NA	8	4	15	7	7.74288290087737	5.37216666865875	13.1607401295249	6.02323193750413
Interval_428	V	16037	16406	+	370	9.16883971007869	0.00792596403814369	0.820986092265517	0.00965420012934924	0.992297182425106	0.995569941812446	8	8	7	14	7.74288290087737	10.7443333373175	6.14167872711163	12.0464638750083
Interval_429	V	18956	19134	+	179	6.39184107259866	-0.42688117046804	0.995369501733482	-0.428867038546596	0.668019988777	NA	7	3	8	9	6.7750225382677	4.02912500149406	7.01906140241329	7.7441553482196
Interval_430	V	33773	34159	+	387	7.10081537461199	-0.0702596716602795	0.985406238019695	-0.0713002099534865	0.943158828137738	NA	10	3	4	13	9.67860362609672	4.02912500149406	3.50953070120665	11.1860021696505
Interval_431	V	42065	42772	+	708	25.2287839306006	-0.165248755717751	0.501625643718202	-0.329426451353	0.741833377243826	0.934079155974468	19	22	29	32	18.3893468895838	29.5469166776231	25.4440975837482	27.5347745714475
Interval_432	V	51702	51918	+	217	5.94333903047799	0.553740586753211	1.04744897565777	0.528656382909227	0.597043839634529	NA	5	7	4	7	4.83930181304836	9.40129167015281	3.50953070120665	6.02323193750413
Interval_433	V	53271	53977	+	707	35.4465695781337	0.765195897249485	0.454921152422006	1.68204070787998	0.0925609464578827	0.489731553077161	37	40	37	23	35.8108334165579	53.7216666865875	32.4631589861615	19.7906192232279
Interval_434	V	56280	56621	+	342	5.58851432459685	0.608888277167907	1.11447421275517	0.546345774715262	0.584828276590388	NA	3	8	6	4	2.90358108782902	10.7443333373175	5.26429605180997	3.44184682143093
Interval_435	V	61068	61493	+	426	2.99989943904248	1.81360922103275	1.88360995136312	0.962836929015105	0.335629365080091	NA	0	7	1	2	0	9.40129167015281	0.877382675301661	1.72092341071547
Interval_436	V	68210	70353	+	2144	80.40538093223	0.928335591137422	0.322538446957021	2.8782168448313	0.00399930129338294	0.0591761021885307	92	91	64	63	89.0431533600898	122.216791711987	56.1524912193063	54.2090874375372
Interval_437	V	80019	80405	+	387	10.1975917988255	-1.39968048381168	0.810967169525372	-1.72593976230981	0.0843582503325098	0.460279703376756	6	4	21	13	5.80716217565803	5.37216666865875	18.4250361813349	11.1860021696505
Interval_438	V	84782	86739	+	1958	74.694693327799	0.719775879999949	0.318573548168391	2.25937113780549	0.0238603082006519	0.204547434979427	99	67	66	64	95.8181758983575	89.983791700034	57.9072565699097	55.0695491428949
Interval_439	V	99513	100512	+	1000	15.4242085240371	0.699996374676824	0.634179536359725	1.10378265860626	0.269687429088521	0.726657795044072	20	14	18	9	19.3572072521934	18.8025833403056	15.7928881554299	7.7441553482196
Interval_440	V	106313	107194	+	882	13.2175876346203	-0.212359396153097	0.69617752933763	-0.305036269060772	0.760338529128668	0.935575120509567	18	5	20	13	17.4214865269741	6.71520833582343	17.5476535060332	11.1860021696505
Interval_441	V	117435	118208	+	774	46.0992371026483	-0.251747927870822	0.390400881269773	-0.644844671077626	0.519027850006253	0.862944672823895	40	34	63	52	38.7144145043869	45.6634166835994	55.2751085440047	44.7440086786021
Interval_442	V	123066	123821	+	756	34.7534804542228	0.0795966178699068	0.434077673243909	0.183369527566513	0.854508083937584	0.952918456423124	39	25	34	44	37.7465541417772	33.5760416791172	29.8310109602565	37.8603150357402
Interval_443	V	124271	124810	+	540	5.07153681716019	0.202406544546899	1.22286267154441	0.165518622210677	0.868535793580898	NA	7	3	1	10	6.7750225382677	4.02912500149406	0.877382675301661	8.60461705357733
Interval_444	V	131064	131771	+	708	10.4682302469936	0.379758685893201	0.770317608908085	0.49298975059327	0.622019829406679	0.901023587685695	12	9	6	15	11.6143243513161	12.0873750044822	5.26429605180997	12.906925580366
Interval_445	V	135377	135578	+	202	5.50429220902165	-1.93387165410852	1.18586088609255	-1.6307744667089	0.102937916991451	NA	2	2	11	9	1.93572072521934	2.68608333432937	9.65120942831828	7.7441553482196
Interval_446	V	140457	141783	+	1327	72.3577932992372	0.952799893385017	0.349526453284189	2.72597362640912	0.00641121209114729	0.0827776864110837	77	87	49	64	74.5252479209447	116.844625043328	42.9917510897814	55.0695491428949
Interval_447	V	147864	148036	+	173	2.50830338652171	0.925658121898841	1.81665722702818	0.50953922849447	0.610374308748137	NA	4	2	2	2	3.87144145043869	2.68608333432937	1.75476535060332	1.72092341071547
Interval_448	V	149949	150165	+	217	2.27602949633205	-2.69755354446864	2.38591440639916	-1.13061622715117	0.258216654566302	NA	0	1	1	8	0	1.34304166716469	0.877382675301661	6.88369364286186
Interval_449	V	152471	153287	+	817	22.4628061751372	0.635415461859829	0.555588153821314	1.14368072373298	0.252756070419604	0.703192475480239	18	28	24	16	17.4214865269741	37.6051666806112	21.0571842072399	13.7673872857237
Interval_450	V	167028	167567	+	540	2.24016374130525	-0.99052840369426	2.13767818630932	-0.463366473980069	0.64310170542523	NA	3	0	2	5	2.90358108782902	0	1.75476535060332	4.30230852678867
Interval_451	V	174577	175002	+	426	17.8492830165681	-0.764923557871645	0.586636731915412	-1.3039135060195	0.192263074750959	0.635779031278738	16	8	25	27	15.4857658017547	10.7443333373175	21.9345668825415	23.2324660446588
Interval_452	V	177116	177673	+	558	10.4700796764272	-0.270951433830439	0.778228893090079	-0.348164192098527	0.727716877978001	0.934079155974468	6	10	16	10	5.80716217565803	13.4304166716469	14.0381228048266	8.60461705357733
Interval_453	V	191947	192746	+	800	36.6681936931425	-0.19187763439848	0.423284807767183	-0.453306215761984	0.650328257607467	0.902979300382556	36	25	48	42	34.8429730539482	33.5760416791172	42.1143684144798	36.1393916250248
Interval_454	V	194660	195368	+	709	15.5924357992253	-0.23159679495008	0.619751757221822	-0.373692841127657	0.708632852052721	0.930280420815076	17	9	16	23	16.4536261643644	12.0873750044822	14.0381228048266	19.7906192232279
Interval_455	V	208614	208814	+	201	7.86589404042679	-0.802941564556833	0.919858735222327	-0.872896602284007	0.382719438422805	NA	5	5	7	16	4.83930181304836	6.71520833582343	6.14167872711163	13.7673872857237
Interval_456	V	211745	212846	+	1102	17.7076048035857	-0.506250518880804	0.616703850524915	-0.820897288787646	0.411704775519219	0.826581809055645	15	11	14	34	14.5179054391451	14.7734583388116	12.2833574542233	29.2556979821629
Interval_457	V	221370	222782	+	1413	39.911290452436	-0.314007858073168	0.412761309761375	-0.760749253011873	0.446806850306068	0.83168951027121	40	24	55	47	38.7144145043869	32.2330000119525	48.2560471415914	40.4417001518134
Interval_458	V	225387	225724	+	338	10.9647331658571	-0.0589641291946283	0.74669250688581	-0.0789670830373627	0.937058805206191	0.982055626584639	15	5	15	11	14.5179054391451	6.71520833582343	13.1607401295249	9.46507875893506
Interval_459	V	238289	238781	+	493	5.25900947953849	-0.897650535787261	1.15625709661282	-0.776341644446435	0.437547290466127	NA	6	1	7	9	5.80716217565803	1.34304166716469	6.14167872711163	7.7441553482196
Interval_460	V	241980	242934	+	955	27.2904104823121	0.546823375819581	0.481934907654498	1.13464156078854	0.256525532029671	0.706456749091176	31	26	21	30	30.0036712408998	34.9190833462819	18.4250361813349	25.813851160732
Interval_461	V	259955	260269	+	315	7.00132159659016	-0.290817706429347	0.970641184370823	-0.299614019178319	0.764471589426106	NA	10	2	9	9	9.67860362609672	2.68608333432937	7.89644407771495	7.7441553482196
Interval_462	V	261260	261830	+	571	17.8622918558616	-1.53976788646098	0.61610548575615	-2.49919522234282	0.0124475718180145	0.12907176031938	8	8	28	33	7.74288290087737	10.7443333373175	24.5667149084465	28.3952362768052
Interval_463	V	264150	264619	+	470	9.19509639667987	-2.82595891828432	1.00117082692454	-2.82265407889009	0.00476279299980887	0.0670631982069862	2	2	19	18	1.93572072521934	2.68608333432937	16.6702708307316	15.4883106964392
Interval_464	V	265960	266702	+	743	14.9503250270006	1.17897362519086	0.647451616252232	1.8209447557106	0.0686152549491002	0.402020923292379	18	18	8	13	17.4214865269741	24.1747500089644	7.01906140241329	11.1860021696505
Interval_465	V	268310	269154	+	845	27.5675662182424	0.564663016878644	0.490037161884804	1.15228611378535	0.249203521254518	0.701789271145787	28	29	20	31	27.1000901530708	38.9482083477759	17.5476535060332	26.6743128660897
Interval_466	V	270235	270581	+	347	17.3441810848894	1.02191438321627	0.623009242855634	1.64028767620238	0.100945366790469	0.51235642562837	15	24	15	11	14.5179054391451	32.2330000119525	13.1607401295249	9.46507875893506
Interval_467	V	271697	272458	+	762	6.67310906111571	-1.31535047114437	1.02479984160741	-1.28351939348589	0.199310169600962	NA	5	2	14	8	4.83930181304836	2.68608333432937	12.2833574542233	6.88369364286186
Interval_468	V	278995	279592	+	598	8.34800052852902	-3.22932827311117	1.15003214786482	-2.80803304421256	0.00498451118879611	NA	3	0	22	13	2.90358108782902	0	19.3024188566366	11.1860021696505
Interval_469	V	280363	281565	+	1203	40.6783944474977	-0.624257629391535	0.414013534872126	-1.50781937499784	0.131600761961921	0.547719703374362	38	20	58	56	36.7786937791675	26.8608333432937	50.8881951674964	48.185855500033
Interval_470	V	284438	285072	+	635	38.8996968275394	0.215937531506296	0.411653065802832	0.524561941704869	0.599887749411925	0.899195743555596	46	29	42	41	44.5215766800449	38.9482083477759	36.8500723626698	35.278929919667
Interval_471	V	291374	291662	+	289	3.37275784045913	-3.37868524983055	1.92535561657324	-1.75483698738416	0.0792871949297773	NA	0	1	6	8	0	1.34304166716469	5.26429605180997	6.88369364286186
Interval_472	V	292701	292910	+	210	7.77233620819433	0.169590941679033	0.922770178734877	0.18378459294333	0.854182443306652	NA	10	5	4	13	9.67860362609672	6.71520833582343	3.50953070120665	11.1860021696505
Interval_473	V	295088	295734	+	647	13.675223757354	-0.480972792613584	0.665108881397828	-0.723148955104532	0.469588375393061	0.84714266314594	15	6	17	20	14.5179054391451	8.05825000298812	14.9155054801282	17.2092341071547
Interval_474	V	298269	298537	+	269	4.94028802259045	0.0920257212499519	1.13924938633383	0.0807775034631322	0.935618899229084	NA	5	4	5	6	4.83930181304836	5.37216666865875	4.38691337650831	5.1627702321464
Interval_475	V	302511	303863	+	1353	36.5977529785649	0.121193073219003	0.449292943017614	0.269741768933709	0.787358924225906	0.939630063509793	28	37	45	35	27.1000901530708	49.6925416850934	39.4822203885748	30.1161596875207
Interval_476	V	305028	306255	+	1228	20.9582883302738	0.0455693689462773	0.564471771806829	0.0807292254852947	0.935657294089435	0.981880453545628	31	9	26	22	30.0036712408998	12.0873750044822	22.8119495578432	18.9301575178701
Interval_477	V	311193	312193	+	1001	30.8952868510918	-0.573786830015426	0.455747604976943	-1.25900130631395	0.208029860035773	0.653273625220251	25	19	43	42	24.1965090652418	25.5177916761291	37.7274550379714	36.1393916250248
Interval_478	V	321840	322473	+	634	7.63262692865263	0.0983814832553812	0.900386207137112	0.109265871106797	0.912991615391664	NA	8	6	6	11	7.74288290087737	8.05825000298812	5.26429605180997	9.46507875893506
Interval_479	V	328300	328540	+	241	2.88404181092646	-2.19527230757784	1.88650714668312	-1.16367028422744	0.244557656302657	NA	2	0	8	3	1.93572072521934	0	7.01906140241329	2.5813851160732
Interval_480	V	335133	336484	+	1352	48.0745788375678	-0.494202479568508	0.385343546972557	-1.28249839254141	0.199667868478715	0.637568623175312	37	33	69	60	35.8108334165579	44.3203750164347	60.5394045958146	51.627702321464
