PeakID (cmd=annotatePeaks.pl SPT5_T15_R1_peaks.broadPeak genome.fa -gid -gtf genes.gtf -cpu 2)	Chr	Start	End	Strand	Peak Score	Focus Ratio/Region Size	Annotation	Detailed Annotation	Distance to TSS	Nearest PromoterID	Entrez ID	Nearest Unigene	Nearest Refseq	Nearest Ensembl	Gene Name	Gene Alias	Gene Description	Gene Type
SPT5_T15_R1_peak_534	XII	796602	797328	+	16	NA	promoter-TSS (YLR335W)	protein_coding-promoter-TSS (YLR335W)	113	YLR334C	YLR334C	YLR334C			YLR334C			protein_coding
SPT5_T15_R1_peak_692	XV	481802	482093	+	16	NA	promoter-TSS (YOR085W)	protein_coding-promoter-TSS (YOR085W)	-86	YOR085W	YOR085W	YOR085W			OST3			protein_coding
SPT5_T15_R1_peak_647	XIV	547549	547809	+	16	NA	promoter-TSS (YNL042W)	protein_coding-promoter-TSS (YNL042W)	-421	YNL042W	YNL042W	YNL042W			BOP3			protein_coding
SPT5_T15_R1_peak_365	VIII	150754	151501	+	16	NA	promoter-TSS (YHR022C)	protein_coding-promoter-TSS (YHR022C)	179	YHR022C-A	YHR022C-A	YHR022C-A			YHR022C-A			protein_coding
SPT5_T15_R1_peak_632	XIV	339419	340233	+	16	NA	promoter-TSS (YNL157W)	protein_coding-promoter-TSS (YNL157W)	214	YNL158W	YNL158W	YNL158W			PGA1			protein_coding
SPT5_T15_R1_peak_548	XII	1013404	1014340	+	16	NA	promoter-TSS (YLR439W)	protein_coding-promoter-TSS (YLR439W)	306	YLR438C-A	YLR438C-A	YLR438C-A			LSM3			protein_coding
SPT5_T15_R1_peak_269	VI	204704	205066	+	16	NA	promoter-TSS (YFR025C)	protein_coding-promoter-TSS (YFR025C)	111	tA(AGC)F	tA(AGC)F	tA(AGC)F			tA(AGC)F			tRNA
SPT5_T15_R1_peak_402	X	146231	146724	+	16	NA	promoter-TSS (YJL143W)	protein_coding-promoter-TSS (YJL143W)	118	YJL144W	YJL144W	YJL144W			YJL144W			protein_coding
SPT5_T15_R1_peak_14	II	8287	8492	+	16	NA	promoter-TSS (YBL107W-A)	protein_coding-promoter-TSS (YBL107W-A)	212	YBL108W	YBL108W	YBL108W			YBL108W			protein_coding
SPT5_T15_R1_peak_9	I	141545	141984	+	16	NA	promoter-TSS (YAL003W)	protein_coding-promoter-TSS (YAL003W)	-333	YAL005C	YAL005C	YAL005C			SSA1			protein_coding
SPT5_T15_R1_peak_174	IV	1411400	1411815	+	16	NA	promoter-TSS (YDR476C)	protein_coding-promoter-TSS (YDR476C)	-480	YDR476C	YDR476C	YDR476C			YDR476C			protein_coding
SPT5_T15_R1_peak_724	XV	925292	925485	+	16	NA	promoter-TSS (YOR324C)	protein_coding-promoter-TSS (YOR324C)	-333	YOR326W	YOR326W	YOR326W			MYO2			protein_coding
SPT5_T15_R1_peak_760	XVI	411624	412133	+	16	NA	promoter-TSS (YPL075W)	protein_coding-promoter-TSS (YPL075W)	-376	YPL075W	YPL075W	YPL075W			GCR1			protein_coding
SPT5_T15_R1_peak_428	X	573080	573287	+	16	NA	promoter-TSS (YJR073C)	protein_coding-promoter-TSS (YJR073C)	88	YJR074W	YJR074W	YJR074W			MOG1			protein_coding
SPT5_T15_R1_peak_422	X	404742	405143	+	15	NA	promoter-TSS (YJL016W)	protein_coding-promoter-TSS (YJL016W)	-646	YJL016W	YJL016W	YJL016W			YJL016W			protein_coding
SPT5_T15_R1_peak_683	XV	383050	383351	+	15	NA	TTS (YOR027W)	protein_coding-TTS (YOR027W)	1220	YOR028C	YOR028C	YOR028C			CIN5			protein_coding
SPT5_T15_R1_peak_391	X	30819	31688	+	15	NA	promoter-TSS (YJL213W)	protein_coding-promoter-TSS (YJL213W)	-910	YJL213W	YJL213W	YJL213W			YJL213W			protein_coding
SPT5_T15_R1_peak_651	XIV	586548	586980	+	15	NA	promoter-TSS (YNL024C-A)	protein_coding-promoter-TSS (YNL024C-A)	56	YNL024C-A	YNL024C-A	YNL024C-A			KSH1			protein_coding
SPT5_T15_R1_peak_495	XII	108357	109147	+	15	NA	promoter-TSS (YLL019C)	protein_coding-promoter-TSS (YLL019C)	220	YLL018C-A	YLL018C-A	YLL018C-A			COX19			protein_coding
SPT5_T15_R1_peak_444	XI	38116	39421	+	15	NA	promoter-TSS (YKL210W)	protein_coding-promoter-TSS (YKL210W)	-43	snR64	snR64	snR64			snR64			snoRNA
SPT5_T15_R1_peak_447	XI	91199	92187	+	15	NA	promoter-TSS (YKL187C)	protein_coding-promoter-TSS (YKL187C)	-157	YKL187C	YKL187C	YKL187C			FAT3			protein_coding
SPT5_T15_R1_peak_336	VII	828231	828907	+	15	NA	promoter-TSS (YGR164W)	protein_coding-promoter-TSS (YGR164W)	-56	YGR164W	YGR164W	YGR164W			YGR164W			protein_coding
SPT5_T15_R1_peak_657	XIV	736044	736706	+	15	NA	promoter-TSS (YNR059W)	protein_coding-promoter-TSS (YNR059W)	-428	YNR059W	YNR059W	YNR059W			MNT4			protein_coding
SPT5_T15_R1_peak_552	XIII	5365	5586	+	15	NA	promoter-TSS (YML133C)	protein_coding-promoter-TSS (YML133C)	-791	YML133C	YML133C	YML133C			YML133C			protein_coding
SPT5_T15_R1_peak_480	XI	535606	535856	+	15	NA	promoter-TSS (YKR053C)	protein_coding-promoter-TSS (YKR053C)	-450	YKR053C	YKR053C	YKR053C			YSR3			protein_coding
SPT5_T15_R1_peak_169	IV	1333123	1334206	+	15	NA	TTS (YDR434W)	protein_coding-TTS (YDR434W)	305	YDR435C	YDR435C	YDR435C			PPM1			protein_coding
SPT5_T15_R1_peak_152	IV	1031770	1032231	+	15	NA	promoter-TSS (YDR284C)	protein_coding-promoter-TSS (YDR284C)	-436	YDR285W	YDR285W	YDR285W			ZIP1			protein_coding
SPT5_T15_R1_peak_130	IV	595959	596443	+	15	NA	promoter-TSS (YDR075W)	protein_coding-promoter-TSS (YDR075W)	-955	YDR075W	YDR075W	YDR075W			PPH3			protein_coding
SPT5_T15_R1_peak_119	IV	488558	488749	+	15	NA	promoter-TSS (YDR022C)	protein_coding-promoter-TSS (YDR022C)	9	YDR022C	YDR022C	YDR022C			ATG31			protein_coding
SPT5_T15_R1_peak_483	XI	581121	581955	+	15	NA	promoter-TSS (YKR075C)	protein_coding-promoter-TSS (YKR075C)	-745	YKR076W	YKR076W	YKR076W			ECM4			protein_coding
SPT5_T15_R1_peak_64	II	726823	727155	+	15	NA	promoter-TSS (YBR255C-A)	protein_coding-promoter-TSS (YBR255C-A)	85	YBR255C-A	YBR255C-A	YBR255C-A			YBR255C-A			protein_coding
SPT5_T15_R1_peak_726	XV	949368	949676	+	15	NA	promoter-TSS (YOR335C)	protein_coding-promoter-TSS (YOR335C)	-251	YOR336W	YOR336W	YOR336W			KRE5			protein_coding
SPT5_T15_R1_peak_642	XIV	491000	491372	+	15	NA	promoter-TSS (YNL071W)	protein_coding-promoter-TSS (YNL071W)	-337	YNL071W	YNL071W	YNL071W			LAT1			protein_coding
SPT5_T15_R1_peak_617	XIV	89573	90087	+	15	NA	promoter-TSS (YNL288W)	protein_coding-promoter-TSS (YNL288W)	-473	YNL288W	YNL288W	YNL288W			CAF40			protein_coding
SPT5_T15_R1_peak_387	VIII	461376	462263	+	15	NA	promoter-TSS (YHR179W)	protein_coding-promoter-TSS (YHR179W)	-683	YHR179W	YHR179W	YHR179W			OYE2			protein_coding
SPT5_T15_R1_peak_790	XVI	870220	870568	+	15	NA	promoter-TSS (YPR163C)	protein_coding-promoter-TSS (YPR163C)	-309	YPR164W	YPR164W	YPR164W			MMS1			protein_coding
SPT5_T15_R1_peak_358	VIII	54368	56199	+	15	NA	exon (YHL025W, exon 1 of 1)	protein_coding-exon (YHL025W, exon 1 of 1)	432	YHL025W	YHL025W	YHL025W			SNF6			protein_coding
SPT5_T15_R1_peak_468	XI	352952	353367	+	15	NA	promoter-TSS (YKL045W)	protein_coding-promoter-TSS (YKL045W)	-334	YKL045W	YKL045W	YKL045W			PRI2			protein_coding
SPT5_T15_R1_peak_641	XIV	483169	483587	+	15	NA	promoter-TSS (YNL076W)	protein_coding-promoter-TSS (YNL076W)	-178	YNL076W	YNL076W	YNL076W			MKS1			protein_coding
SPT5_T15_R1_peak_247	V	400726	401171	+	15	NA	promoter-TSS (YER119C)	protein_coding-promoter-TSS (YER119C)	-106	YER119C	YER119C	YER119C			AVT6			protein_coding
SPT5_T15_R1_peak_613	XIV	37005	37742	+	15	NA	promoter-TSS (YNL320W)	protein_coding-promoter-TSS (YNL320W)	-327	YNL320W	YNL320W	YNL320W			YNL320W			protein_coding
SPT5_T15_R1_peak_20	II	131936	132168	+	15	NA	promoter-TSS (YBL046W)	protein_coding-promoter-TSS (YBL046W)	-12	YBL047C	YBL047C	YBL047C			EDE1			protein_coding
SPT5_T15_R1_peak_597	XIII	751388	751610	+	15	NA	promoter-TSS (YMR240C)	protein_coding-promoter-TSS (YMR240C)	-259	YMR240C	YMR240C	YMR240C			CUS1			protein_coding
SPT5_T15_R1_peak_32	II	288192	288537	+	15	NA	promoter-TSS (YBR023C)	protein_coding-promoter-TSS (YBR023C)	-439	YBR023C	YBR023C	YBR023C			CHS3			protein_coding
SPT5_T15_R1_peak_84	III	310254	310640	+	15	NA	promoter-TSS (YCR106W)	protein_coding-promoter-TSS (YCR106W)	-511	YCR106W	YCR106W	YCR106W			RDS1			protein_coding
SPT5_T15_R1_peak_412	X	278688	278982	+	14	NA	promoter-TSS (YJL083W)	protein_coding-promoter-TSS (YJL083W)	-6	YJL083W	YJL083W	YJL083W			TAX4			protein_coding
SPT5_T15_R1_peak_29	II	251078	251637	+	14	NA	promoter-TSS (YBR007C)	protein_coding-promoter-TSS (YBR007C)	-341	YBR007C	YBR007C	YBR007C			DSF2			protein_coding
SPT5_T15_R1_peak_74	III	131708	131903	+	14	NA	promoter-TSS (YCR009C)	protein_coding-promoter-TSS (YCR009C)	-263	YCR009C	YCR009C	YCR009C			RVS161			protein_coding
SPT5_T15_R1_peak_215	V	106314	107081	+	14	NA	promoter-TSS (YEL024W)	protein_coding-promoter-TSS (YEL024W)	-550	YEL025C	YEL025C	YEL025C			YEL025C			protein_coding
SPT5_T15_R1_peak_781	XVI	792374	792586	+	14	NA	promoter-TSS (YPR128C)	protein_coding-promoter-TSS (YPR128C)	-207	YPR129W	YPR129W	YPR129W			SCD6			protein_coding
SPT5_T15_R1_peak_772	XVI	594037	594228	+	14	NA	promoter-TSS (YPR017C)	protein_coding-promoter-TSS (YPR017C)	-215	YPR017C	YPR017C	YPR017C			DSS4			protein_coding
SPT5_T15_R1_peak_589	XIII	592285	592917	+	14	NA	promoter-TSS (YMR165C)	protein_coding-promoter-TSS (YMR165C)	27	YMR165C	YMR165C	YMR165C			PAH1			protein_coding
SPT5_T15_R1_peak_103	IV	263957	264208	+	14	NA	promoter-TSS (YDL111C)	protein_coding-promoter-TSS (YDL111C)	28	YDL111C	YDL111C	YDL111C			RRP42			protein_coding
SPT5_T15_R1_peak_515	XII	553352	554383	+	14	NA	promoter-TSS (YLR205C)	protein_coding-promoter-TSS (YLR205C)	-190	YLR205C	YLR205C	YLR205C			HMX1			protein_coding
SPT5_T15_R1_peak_553	XIII	29279	30045	+	14	NA	promoter-TSS (YML119W)	protein_coding-promoter-TSS (YML119W)	145	YML120C	YML120C	YML120C			NDI1			protein_coding
SPT5_T15_R1_peak_673	XV	168236	168585	+	14	NA	promoter-TSS (YOL082W)	protein_coding-promoter-TSS (YOL082W)	-317	YOL082W	YOL082W	YOL082W			ATG19			protein_coding
SPT5_T15_R1_peak_443	XI	24646	25032	+	14	NA	promoter-TSS (YKL216W)	protein_coding-promoter-TSS (YKL216W)	-376	YKL216W	YKL216W	YKL216W			URA1			protein_coding
SPT5_T15_R1_peak_382	VIII	410926	411631	+	14	NA	promoter-TSS (snR71)	snoRNA-promoter-TSS (snR71)	50	snR71	snR71	snR71			snR71			snoRNA
SPT5_T15_R1_peak_7	I	114668	114979	+	14	NA	promoter-TSS (YAL019W)	protein_coding-promoter-TSS (YAL019W)	-96	YAL019W	YAL019W	YAL019W			FUN30			protein_coding
SPT5_T15_R1_peak_143	IV	907217	907593	+	14	NA	promoter-TSS (YDR219C)	protein_coding-promoter-TSS (YDR219C)	75	YDR221W	YDR221W	YDR221W			GTB1			protein_coding
SPT5_T15_R1_peak_681	XV	349303	349763	+	14	NA	promoter-TSS (YOR011W)	protein_coding-promoter-TSS (YOR011W)	-146	YOR011W	YOR011W	YOR011W			AUS1			protein_coding
SPT5_T15_R1_peak_513	XII	513497	515005	+	14	NA	promoter-TSS (YLR178C)	protein_coding-promoter-TSS (YLR178C)	-430	YLR178C	YLR178C	YLR178C			TFS1			protein_coding
SPT5_T15_R1_peak_416	X	348797	349070	+	14	NA	promoter-TSS (YJL048C)	protein_coding-promoter-TSS (YJL048C)	245	YJL047C-A	YJL047C-A	YJL047C-A			YJL047C-A			protein_coding
SPT5_T15_R1_peak_270	VI	207291	207674	+	14	NA	promoter-TSS (YFR027W)	protein_coding-promoter-TSS (YFR027W)	30	YFR027W	YFR027W	YFR027W			ECO1			protein_coding
SPT5_T15_R1_peak_293	VII	323634	324954	+	14	NA	Intergenic	Intergenic	-1037	YGL096W	YGL096W	YGL096W			TOS8			protein_coding
SPT5_T15_R1_peak_476	XI	462894	463705	+	14	NA	promoter-TSS (YKR011C)	protein_coding-promoter-TSS (YKR011C)	-603	YKR011C	YKR011C	YKR011C			YKR011C			protein_coding
SPT5_T15_R1_peak_608	XIII	901205	901472	+	14	NA	promoter-TSS (YMR313C)	protein_coding-promoter-TSS (YMR313C)	-31	YMR313C	YMR313C	YMR313C			TGL3			protein_coding
SPT5_T15_R1_peak_355	VIII	18156	18458	+	14	NA	TTS (YHL040C)	protein_coding-TTS (YHL040C)	915	YHL041W	YHL041W	YHL041W			YHL041W			protein_coding
SPT5_T15_R1_peak_377	VIII	332569	332937	+	14	NA	promoter-TSS (YHR111W)	protein_coding-promoter-TSS (YHR111W)	-319	YHR111W	YHR111W	YHR111W			UBA4			protein_coding
SPT5_T15_R1_peak_1	I	392	709	+	14	NA	promoter-TSS (YAL068W-A)	protein_coding-promoter-TSS (YAL068W-A)	12	YAL068W-A	YAL068W-A	YAL068W-A			YAL068W-A			protein_coding
SPT5_T15_R1_peak_342	VII	914708	914921	+	14	NA	promoter-TSS (YGR210C)	protein_coding-promoter-TSS (YGR210C)	-76	YGR210C	YGR210C	YGR210C			YGR210C			protein_coding
SPT5_T15_R1_peak_191	IX	175060	175617	+	14	NA	promoter-TSS (YIL102C)	protein_coding-promoter-TSS (YIL102C)	307	tT(AGU)I1	tT(AGU)I1	tT(AGU)I1			tT(AGU)I1			tRNA
SPT5_T15_R1_peak_640	XIV	442509	442780	+	13	NA	promoter-TSS (YNL097C)	protein_coding-promoter-TSS (YNL097C)	-286	YNL097C	YNL097C	YNL097C			PHO23			protein_coding
SPT5_T15_R1_peak_83	III	266500	266909	+	13	NA	promoter-TSS (YCR089W)	protein_coding-promoter-TSS (YCR089W)	-730	YCR089W	YCR089W	YCR089W			FIG2			protein_coding
SPT5_T15_R1_peak_424	X	517638	517857	+	13	NA	promoter-TSS (YJR043C)	protein_coding-promoter-TSS (YJR043C)	137	tM(CAU)J3	tM(CAU)J3	tM(CAU)J3			IMT3			tRNA
SPT5_T15_R1_peak_188	IX	160517	160726	+	13	NA	promoter-TSS (YIL108W)	protein_coding-promoter-TSS (YIL108W)	-266	YIL108W	YIL108W	YIL108W			YIL108W			protein_coding
SPT5_T15_R1_peak_93	IV	97988	98377	+	13	NA	promoter-TSS (YDL202W)	protein_coding-promoter-TSS (YDL202W)	-229	YDL203C	YDL203C	YDL203C			ACK1			protein_coding
SPT5_T15_R1_peak_791	XVI	899855	900074	+	13	NA	promoter-TSS (YPR181C)	protein_coding-promoter-TSS (YPR181C)	-230	YPR182W	YPR182W	YPR182W			SMX3			protein_coding
SPT5_T15_R1_peak_636	XIV	374778	375087	+	13	NA	promoter-TSS (YNL132W)	protein_coding-promoter-TSS (YNL132W)	63	tF(GAA)N	tF(GAA)N	tF(GAA)N			tF(GAA)N			tRNA
SPT5_T15_R1_peak_46	II	486634	486863	+	13	NA	promoter-TSS (YBR123C)	protein_coding-promoter-TSS (YBR123C)	-57	YBR123C	YBR123C	YBR123C			TFC1			protein_coding
SPT5_T15_R1_peak_794	XVI	927801	928338	+	13	NA	exon (YPR195C, exon 1 of 1)	protein_coding-exon (YPR195C, exon 1 of 1)	225	YPR195C	YPR195C	YPR195C			YPR195C			protein_coding
SPT5_T15_R1_peak_202	IX	348637	349000	+	13	NA	promoter-TSS (YIL003W)	protein_coding-promoter-TSS (YIL003W)	-304	YIL003W	YIL003W	YIL003W			CFD1			protein_coding
SPT5_T15_R1_peak_231	V	271698	272458	+	13	NA	promoter-TSS (YER057C)	protein_coding-promoter-TSS (YER057C)	310	YER058W	YER058W	YER058W			PET117			protein_coding
SPT5_T15_R1_peak_482	XI	571068	571341	+	13	NA	promoter-TSS (YKR068C)	protein_coding-promoter-TSS (YKR068C)	-295	YKR068C	YKR068C	YKR068C			BET3			protein_coding
SPT5_T15_R1_peak_369	VIII	206115	206307	+	13	NA	promoter-TSS (YHR049W)	protein_coding-promoter-TSS (YHR049W)	-251	YHR049W	YHR049W	YHR049W			FSH1			protein_coding
SPT5_T15_R1_peak_414	X	314276	314602	+	13	NA	promoter-TSS (YJL064W)	protein_coding-promoter-TSS (YJL064W)	355	YJL067W	YJL067W	YJL067W			YJL067W			protein_coding
SPT5_T15_R1_peak_3	I	32497	33579	+	13	NA	promoter-TSS (YAL061W)	protein_coding-promoter-TSS (YAL061W)	-410	YAL061W	YAL061W	YAL061W			BDH2			protein_coding
SPT5_T15_R1_peak_363	VIII	138363	138567	+	13	NA	promoter-TSS (YHR016C)	protein_coding-promoter-TSS (YHR016C)	-10	YHR016C	YHR016C	YHR016C			YSC84			protein_coding
SPT5_T15_R1_peak_253	V	474150	474892	+	13	NA	promoter-TSS (YER152C)	protein_coding-promoter-TSS (YER152C)	284	YER153C	YER153C	YER153C			PET122			protein_coding
SPT5_T15_R1_peak_518	XII	605111	605538	+	13	NA	promoter-TSS (YLR229C)	protein_coding-promoter-TSS (YLR229C)	108	tI(UAU)L	tI(UAU)L	tI(UAU)L			tI(UAU)L			tRNA
SPT5_T15_R1_peak_185	IX	85014	85239	+	13	NA	promoter-TSS (YIL140W)	protein_coding-promoter-TSS (YIL140W)	73	YIL141W	YIL141W	YIL141W			YIL141W			protein_coding
SPT5_T15_R1_peak_429	X	578347	578786	+	13	NA	promoter-TSS (YJR077C)	protein_coding-promoter-TSS (YJR077C)	-294	YJR078W	YJR078W	YJR078W			BNA2			protein_coding
SPT5_T15_R1_peak_138	IV	807940	808225	+	13	NA	promoter-TSS (YDR172W)	protein_coding-promoter-TSS (YDR172W)	-242	YDR172W	YDR172W	YDR172W			SUP35			protein_coding
SPT5_T15_R1_peak_61	II	668102	668793	+	13	NA	promoter-TSS (YBR222C)	protein_coding-promoter-TSS (YBR222C)	-96	YBR222C	YBR222C	YBR222C			PCS60			protein_coding
SPT5_T15_R1_peak_19	II	116911	117667	+	12	NA	promoter-TSS (YBL054W)	protein_coding-promoter-TSS (YBL054W)	-300	YBL054W	YBL054W	YBL054W			TOD6			protein_coding
SPT5_T15_R1_peak_303	VII	438614	438813	+	12	NA	promoter-TSS (YGL030W)	protein_coding-promoter-TSS (YGL030W)	-378	YGL030W	YGL030W	YGL030W			RPL30			protein_coding
SPT5_T15_R1_peak_427	X	545081	545422	+	12	NA	promoter-TSS (YJR058C)	protein_coding-promoter-TSS (YJR058C)	-76	YJR058C	YJR058C	YJR058C			APS2			protein_coding
SPT5_T15_R1_peak_79	III	176891	177164	+	12	NA	promoter-TSS (YCR030C)	protein_coding-promoter-TSS (YCR030C)	-156	snR65	snR65	snR65			snR65			snoRNA
SPT5_T15_R1_peak_592	XIII	637118	637364	+	12	NA	promoter-TSS (YMR188C)	protein_coding-promoter-TSS (YMR188C)	-237	YMR188C	YMR188C	YMR188C			MRPS17			protein_coding
SPT5_T15_R1_peak_426	X	526023	526979	+	12	NA	TTS (YJR049C)	protein_coding-TTS (YJR049C)	166	YJR048W	YJR048W	YJR048W			CYC1			protein_coding
SPT5_T15_R1_peak_785	XVI	825305	825499	+	12	NA	promoter-TSS (YPR145C-A)	protein_coding-promoter-TSS (YPR145C-A)	274	YPR146C	YPR146C	YPR146C			YPR146C			protein_coding
SPT5_T15_R1_peak_527	XII	707230	707460	+	12	NA	promoter-TSS (YLR284C)	protein_coding-promoter-TSS (YLR284C)	-15	YLR285W	YLR285W	YLR285W			NNT1			protein_coding
SPT5_T15_R1_peak_284	VII	144280	144632	+	12	NA	promoter-TSS (YGL191W)	protein_coding-promoter-TSS (YGL191W)	-352	YGL191W	YGL191W	YGL191W			COX13			protein_coding
SPT5_T15_R1_peak_688	XV	431760	431992	+	12	NA	promoter-TSS (YOR056C)	protein_coding-promoter-TSS (YOR056C)	-250	YOR056C	YOR056C	YOR056C			NOB1			protein_coding
SPT5_T15_R1_peak_175	IV	1420446	1420747	+	12	NA	promoter-TSS (YDR481C)	protein_coding-promoter-TSS (YDR481C)	242	YDR482C	YDR482C	YDR482C			CWC21			protein_coding
SPT5_T15_R1_peak_656	XIV	665204	665455	+	12	NA	promoter-TSS (YNR019W)	protein_coding-promoter-TSS (YNR019W)	-10	YNR019W	YNR019W	YNR019W			ARE2			protein_coding
SPT5_T15_R1_peak_397	X	94612	94997	+	12	NA	promoter-TSS (YJL174W)	protein_coding-promoter-TSS (YJL174W)	-274	YJL176C	YJL176C	YJL176C			SWI3			protein_coding
SPT5_T15_R1_peak_467	XI	340600	341098	+	12	NA	promoter-TSS (YKL051W)	protein_coding-promoter-TSS (YKL051W)	-303	YKL052C	YKL052C	YKL052C			ASK1			protein_coding
SPT5_T15_R1_peak_68	III	22032	22238	+	12	NA	promoter-TSS (YCL061C)	protein_coding-promoter-TSS (YCL061C)	-29	YCL061C	YCL061C	YCL061C			MRC1			protein_coding
SPT5_T15_R1_peak_92	IV	83574	83840	+	12	NA	promoter-TSS (YDL210W)	protein_coding-promoter-TSS (YDL210W)	159	tG(GCC)D1	tG(GCC)D1	tG(GCC)D1			tG(GCC)D1			tRNA
SPT5_T15_R1_peak_298	VII	409490	409844	+	12	NA	promoter-TSS (YGL049C)	protein_coding-promoter-TSS (YGL049C)	-63	YGL049C	YGL049C	YGL049C			TIF4632			protein_coding
SPT5_T15_R1_peak_168	IV	1319117	1319332	+	11	NA	promoter-TSS (YDR423C)	protein_coding-promoter-TSS (YDR423C)	51	YDR423C	YDR423C	YDR423C			CAD1			protein_coding
SPT5_T15_R1_peak_273	VI	247671	248453	+	11	NA	promoter-TSS (YFR049W)	protein_coding-promoter-TSS (YFR049W)	-461	YFR049W	YFR049W	YFR049W			YMR31			protein_coding
SPT5_T15_R1_peak_124	IV	542185	542460	+	11	NA	promoter-TSS (snR47)	snoRNA-promoter-TSS (snR47)	-622	snR47	snR47	snR47			snR47			snoRNA
SPT5_T15_R1_peak_88	IV	42598	42823	+	11	NA	promoter-TSS (YDL230W)	protein_coding-promoter-TSS (YDL230W)	10	YDL230W	YDL230W	YDL230W			PTP1			protein_coding
SPT5_T15_R1_peak_111	IV	363511	363784	+	10	NA	promoter-TSS (YDL051W)	protein_coding-promoter-TSS (YDL051W)	-64	YDL052C	YDL052C	YDL052C			SLC1			protein_coding
SPT5_T15_R1_peak_48	II	501291	501742	+	10	NA	promoter-TSS (YBR132C)	protein_coding-promoter-TSS (YBR132C)	-74	YBR132C	YBR132C	YBR132C			AGP2			protein_coding
