PeakID (cmd=annotatePeaks.pl SPT5_T15_R2_peaks.broadPeak genome.fa -gid -gtf genes.gtf -cpu 2)	Chr	Start	End	Strand	Peak Score	Focus Ratio/Region Size	Annotation	Detailed Annotation	Distance to TSS	Nearest PromoterID	Entrez ID	Nearest Unigene	Nearest Refseq	Nearest Ensembl	Gene Name	Gene Alias	Gene Description	Gene Type
SPT5_T15_R2_peak_236	IV	1476598	1476956	+	17	NA	promoter-TSS (YDR516C)	protein_coding-promoter-TSS (YDR516C)	-301	YDR516C	YDR516C	YDR516C			EMI2			protein_coding
SPT5_T15_R2_peak_892	XV	682369	682769	+	17	NA	promoter-TSS (YOR185C)	protein_coding-promoter-TSS (YOR185C)	-463	YOR185C	YOR185C	YOR185C			GSP2			protein_coding
SPT5_T15_R2_peak_654	XII	722789	723635	+	17	NA	promoter-TSS (YLR295C)	protein_coding-promoter-TSS (YLR295C)	234	YLR296W	YLR296W	YLR296W			YLR296W			protein_coding
SPT5_T15_R2_peak_429	VII	913355	913745	+	17	NA	promoter-TSS (YGR209C)	protein_coding-promoter-TSS (YGR209C)	-323	YGR209C	YGR209C	YGR209C			TRX2			protein_coding
SPT5_T15_R2_peak_211	IV	1238303	1238506	+	17	NA	TTS (YDR381C-A)	protein_coding-TTS (YDR381C-A)	446	YDR381C-A	YDR381C-A	YDR381C-A			YDR381C-A			protein_coding
SPT5_T15_R2_peak_709	XIII	282912	283219	+	17	NA	promoter-TSS (YMR008C)	protein_coding-promoter-TSS (YMR008C)	-481	YMR008C	YMR008C	YMR008C			PLB1			protein_coding
SPT5_T15_R2_peak_500	X	136011	136988	+	17	NA	promoter-TSS (YJL149W)	protein_coding-promoter-TSS (YJL149W)	274	YJL151C	YJL151C	YJL151C			SNA3			protein_coding
SPT5_T15_R2_peak_802	XIV	444489	444701	+	17	NA	promoter-TSS (YNL096C)	protein_coding-promoter-TSS (YNL096C)	-280	YNL096C	YNL096C	YNL096C			RPS7B			protein_coding
SPT5_T15_R2_peak_696	XIII	159055	159321	+	17	NA	promoter-TSS (YML057W)	protein_coding-promoter-TSS (YML057W)	-195	YML058W	YML058W	YML058W			SML1			protein_coding
SPT5_T15_R2_peak_199	IV	1087123	1087479	+	17	NA	promoter-TSS (YDR312W)	protein_coding-promoter-TSS (YDR312W)	-280	YDR312W	YDR312W	YDR312W			SSF2			protein_coding
SPT5_T15_R2_peak_150	IV	507315	507602	+	17	NA	promoter-TSS (YDR033W)	protein_coding-promoter-TSS (YDR033W)	-689	YDR033W	YDR033W	YDR033W			MRH1			protein_coding
SPT5_T15_R2_peak_160	IV	562662	562930	+	16	NA	promoter-TSS (YDR054C)	protein_coding-promoter-TSS (YDR054C)	-469	YDR054C	YDR054C	YDR054C			CDC34			protein_coding
SPT5_T15_R2_peak_586	XI	392126	392414	+	16	NA	promoter-TSS (YKL025C)	protein_coding-promoter-TSS (YKL025C)	9	YKL025C	YKL025C	YKL025C			PAN3			protein_coding
SPT5_T15_R2_peak_726	XIII	431446	431844	+	16	NA	promoter-TSS (YMR081C)	protein_coding-promoter-TSS (YMR081C)	480	YMR082C	YMR082C	YMR082C			YMR082C			protein_coding
SPT5_T15_R2_peak_956	XVI	411646	412118	+	16	NA	promoter-TSS (YPL075W)	protein_coding-promoter-TSS (YPL075W)	-372	YPL075W	YPL075W	YPL075W			GCR1			protein_coding
SPT5_T15_R2_peak_881	XV	550400	550901	+	16	NA	promoter-TSS (YOR119C)	protein_coding-promoter-TSS (YOR119C)	-404	YOR119C	YOR119C	YOR119C			RIO1			protein_coding
SPT5_T15_R2_peak_698	XIII	192118	192500	+	16	NA	promoter-TSS (YML042W)	protein_coding-promoter-TSS (YML042W)	-479	YML042W	YML042W	YML042W			CAT2			protein_coding
SPT5_T15_R2_peak_927	XVI	29991	30392	+	16	NA	promoter-TSS (YPL270W)	protein_coding-promoter-TSS (YPL270W)	112	YPL271W	YPL271W	YPL271W			ATP15			protein_coding
SPT5_T15_R2_peak_942	XVI	227612	228087	+	16	NA	promoter-TSS (YPL170W)	protein_coding-promoter-TSS (YPL170W)	-465	YPL170W	YPL170W	YPL170W			DAP1			protein_coding
SPT5_T15_R2_peak_43	II	356344	356741	+	16	NA	promoter-TSS (YBR058C)	protein_coding-promoter-TSS (YBR058C)	24	YBR058C-A	YBR058C-A	YBR058C-A			TSC3			protein_coding
SPT5_T15_R2_peak_189	IV	960066	960271	+	16	NA	promoter-TSS (YDR249C)	protein_coding-promoter-TSS (YDR249C)	193	YDR250C	YDR250C	YDR250C			YDR250C			protein_coding
SPT5_T15_R2_peak_537	X	617936	618134	+	16	NA	promoter-TSS (YJR100C)	protein_coding-promoter-TSS (YJR100C)	116	tL(UAG)J	tL(UAG)J	tL(UAG)J			tL(UAG)J			tRNA
SPT5_T15_R2_peak_153	IV	521446	521634	+	16	NA	promoter-TSS (YDR034C-A)	protein_coding-promoter-TSS (YDR034C-A)	226	YDR034W-B	YDR034W-B	YDR034W-B			YDR034W-B			protein_coding
SPT5_T15_R2_peak_274	IX	388513	389333	+	16	NA	TTS (YIR019C)	protein_coding-TTS (YIR019C)	-3222	YIR018C-A	YIR018C-A	YIR018C-A			YIR018C-A			protein_coding
SPT5_T15_R2_peak_943	XVI	246342	246756	+	16	NA	promoter-TSS (YPL160W)	protein_coding-promoter-TSS (YPL160W)	-329	YPL161C	YPL161C	YPL161C			BEM4			protein_coding
SPT5_T15_R2_peak_765	XIII	906000	906195	+	16	NA	promoter-TSS (YMR316C-A)	protein_coding-promoter-TSS (YMR316C-A)	-124	YMR316C-A	YMR316C-A	YMR316C-A			YMR316C-A			protein_coding
SPT5_T15_R2_peak_818	XIV	602231	602448	+	16	NA	promoter-TSS (YNL016W)	protein_coding-promoter-TSS (YNL016W)	27	tI(AAU)N2	tI(AAU)N2	tI(AAU)N2			tI(AAU)N2			tRNA
SPT5_T15_R2_peak_987	XVI	775487	776083	+	16	NA	promoter-TSS (YPR120C)	protein_coding-promoter-TSS (YPR120C)	51	tC(GCA)P2	tC(GCA)P2	tC(GCA)P2			tC(GCA)P2			tRNA
SPT5_T15_R2_peak_743	XIII	619546	619867	+	16	NA	promoter-TSS (YMR179W)	protein_coding-promoter-TSS (YMR179W)	-152	YMR179W	YMR179W	YMR179W			SPT21			protein_coding
SPT5_T15_R2_peak_538	X	623277	623835	+	16	NA	promoter-TSS (YJR104C)	protein_coding-promoter-TSS (YJR104C)	-25	YJR105W	YJR105W	YJR105W			ADO1			protein_coding
SPT5_T15_R2_peak_91	III	52194	52390	+	16	NA	promoter-TSS (YCL039W)	protein_coding-promoter-TSS (YCL039W)	-353	YCL039W	YCL039W	YCL039W			GID7			protein_coding
SPT5_T15_R2_peak_246	IX	84753	85074	+	16	NA	promoter-TSS (YIL140W)	protein_coding-promoter-TSS (YIL140W)	-140	YIL141W	YIL141W	YIL141W			YIL141W			protein_coding
SPT5_T15_R2_peak_366	VII	122213	122579	+	16	NA	TTS (YGL200C)	protein_coding-TTS (YGL200C)	127	tK(CUU)G1	tK(CUU)G1	tK(CUU)G1			tK(CUU)G1			tRNA
SPT5_T15_R2_peak_751	XIII	758292	759357	+	16	NA	promoter-TSS (YMR244C-A)	protein_coding-promoter-TSS (YMR244C-A)	7	YMR244C-A	YMR244C-A	YMR244C-A			COA6			protein_coding
SPT5_T15_R2_peak_644	XII	636252	636505	+	16	NA	promoter-TSS (YLR249W)	protein_coding-promoter-TSS (YLR249W)	-402	YLR249W	YLR249W	YLR249W			YEF3			protein_coding
SPT5_T15_R2_peak_247	IX	96529	96753	+	16	NA	promoter-TSS (YIL134C-A)	protein_coding-promoter-TSS (YIL134C-A)	84	YIL134C-A	YIL134C-A	YIL134C-A			YIL134C-A			protein_coding
SPT5_T15_R2_peak_702	XIII	220956	221327	+	16	NA	promoter-TSS (YML027W)	protein_coding-promoter-TSS (YML027W)	-265	YML027W	YML027W	YML027W			YOX1			protein_coding
SPT5_T15_R2_peak_35	II	266296	266675	+	16	NA	promoter-TSS (YBR013C)	protein_coding-promoter-TSS (YBR013C)	107	tT(AGU)B	tT(AGU)B	tT(AGU)B			tT(AGU)B			tRNA
SPT5_T15_R2_peak_583	XI	379449	379805	+	16	NA	promoter-TSS (tV(AAC)K2)	tRNA-promoter-TSS (tV(AAC)K2)	-53	tV(AAC)K2	tV(AAC)K2	tV(AAC)K2			tV(AAC)K2			tRNA
SPT5_T15_R2_peak_107	III	246716	246895	+	16	NA	promoter-TSS (YCR073C)	protein_coding-promoter-TSS (YCR073C)	-158	YCR073W-A	YCR073W-A	YCR073W-A			SOL2			protein_coding
SPT5_T15_R2_peak_172	IV	675738	675924	+	16	NA	promoter-TSS (YDR109C)	protein_coding-promoter-TSS (YDR109C)	-164	YDR109C	YDR109C	YDR109C			YDR109C			protein_coding
SPT5_T15_R2_peak_76	II	642710	643158	+	16	NA	promoter-TSS (YBR208C)	protein_coding-promoter-TSS (YBR208C)	144	tC(GCA)B	tC(GCA)B	tC(GCA)B			tC(GCA)B			tRNA
SPT5_T15_R2_peak_328	V	438718	439394	+	16	NA	promoter-TSS (YER135C)	protein_coding-promoter-TSS (YER135C)	356	tV(AAC)E1	tV(AAC)E1	tV(AAC)E1			tV(AAC)E1			tRNA
SPT5_T15_R2_peak_297	V	194661	195368	+	16	NA	promoter-TSS (YER019C-A)	protein_coding-promoter-TSS (YER019C-A)	-154	YER020W	YER020W	YER020W			GPA2			protein_coding
SPT5_T15_R2_peak_946	XVI	280148	280412	+	16	NA	promoter-TSS (YPL144W)	protein_coding-promoter-TSS (YPL144W)	-200	YPL144W	YPL144W	YPL144W			POC4			protein_coding
SPT5_T15_R2_peak_431	VII	922008	922267	+	16	NA	promoter-TSS (YGR215W)	protein_coding-promoter-TSS (YGR215W)	-38	YGR215W	YGR215W	YGR215W			RSM27			protein_coding
SPT5_T15_R2_peak_132	IV	272034	272249	+	16	NA	promoter-TSS (YDL105W)	protein_coding-promoter-TSS (YDL105W)	-240	YDL106C	YDL106C	YDL106C			PHO2			protein_coding
SPT5_T15_R2_peak_688	XIII	67695	68209	+	16	NA	promoter-TSS (YML102W)	protein_coding-promoter-TSS (YML102W)	-14	snR85	snR85	snR85			snR85			snoRNA
SPT5_T15_R2_peak_887	XV	631866	632262	+	16	NA	promoter-TSS (YOR157C)	protein_coding-promoter-TSS (YOR157C)	-100	YOR158W	YOR158W	YOR158W			PET123			protein_coding
SPT5_T15_R2_peak_21	II	74635	75028	+	16	NA	promoter-TSS (YBL079W)	protein_coding-promoter-TSS (YBL079W)	-136	YBL080C	YBL080C	YBL080C			PET112			protein_coding
SPT5_T15_R2_peak_311	V	291375	291662	+	16	NA	promoter-TSS (YER067W)	protein_coding-promoter-TSS (YER067W)	-548	YER067W	YER067W	YER067W			RGI1			protein_coding
SPT5_T15_R2_peak_317	V	321841	322473	+	16	NA	promoter-TSS (SRG1)	ncRNA-promoter-TSS (SRG1)	-55	SRG1	SRG1	SRG1			SRG1			ncRNA
SPT5_T15_R2_peak_202	IV	1156250	1156564	+	16	NA	promoter-TSS (YDR342C)	protein_coding-promoter-TSS (YDR342C)	-479	YDR342C	YDR342C	YDR342C			HXT7			protein_coding
SPT5_T15_R2_peak_89	III	48348	48532	+	16	NA	promoter-TSS (YCL044C)	protein_coding-promoter-TSS (YCL044C)	-76	YCL044C	YCL044C	YCL044C			MGR1			protein_coding
SPT5_T15_R2_peak_462	VIII	205926	207395	+	16	NA	promoter-TSS (YHR050W)	protein_coding-promoter-TSS (YHR050W)	198	YHR049W	YHR049W	YHR049W			FSH1			protein_coding
SPT5_T15_R2_peak_923	XV	1043373	1043681	+	15	NA	promoter-TSS (YOR375C)	protein_coding-promoter-TSS (YOR375C)	336	YOR376W	YOR376W	YOR376W			YOR376W			protein_coding
SPT5_T15_R2_peak_284	V	80220	80405	+	15	NA	promoter-TSS (YEL038W)	protein_coding-promoter-TSS (YEL038W)	-150	YEL038W	YEL038W	YEL038W			UTR4			protein_coding
SPT5_T15_R2_peak_239	IV	1502254	1502618	+	15	NA	promoter-TSS (YDR533C)	protein_coding-promoter-TSS (YDR533C)	-276	YDR533C	YDR533C	YDR533C			HSP31			protein_coding
SPT5_T15_R2_peak_109	III	299135	299386	+	15	NA	promoter-TSS (YCR098C)	protein_coding-promoter-TSS (YCR098C)	-655	YCR098C	YCR098C	YCR098C			GIT1			protein_coding
SPT5_T15_R2_peak_478	VIII	417423	417841	+	15	NA	promoter-TSS (YHR158C)	protein_coding-promoter-TSS (YHR158C)	83	YHR159W	YHR159W	YHR159W			TDA11			protein_coding
SPT5_T15_R2_peak_137	IV	356965	358276	+	15	NA	promoter-TSS (YDL055C)	protein_coding-promoter-TSS (YDL055C)	-861	YDL055C	YDL055C	YDL055C			PSA1			protein_coding
SPT5_T15_R2_peak_488	VIII	540821	541124	+	15	NA	promoter-TSS (YHR214W)	protein_coding-promoter-TSS (YHR214W)	172	YHR213W-B	YHR213W-B	YHR213W-B			YHR213W-B			protein_coding
SPT5_T15_R2_peak_841	XV	128045	128280	+	15	NA	promoter-TSS (YOL101C)	protein_coding-promoter-TSS (YOL101C)	-242	YOL101C	YOL101C	YOL101C			IZH4			protein_coding
SPT5_T15_R2_peak_386	VII	404419	404682	+	15	NA	promoter-TSS (tR(UCU)G1)	tRNA-promoter-TSS (tR(UCU)G1)	863	YGL051W	YGL051W	YGL051W			MST27			protein_coding
SPT5_T15_R2_peak_139	IV	366159	366537	+	15	NA	promoter-TSS (YDL049C)	protein_coding-promoter-TSS (YDL049C)	-474	YDL049C	YDL049C	YDL049C			KNH1			protein_coding
SPT5_T15_R2_peak_127	IV	228988	229336	+	15	NA	promoter-TSS (YDL130W)	protein_coding-promoter-TSS (YDL130W)	-9	YDL130W-A	YDL130W-A	YDL130W-A			STF1			protein_coding
SPT5_T15_R2_peak_379	VII	366209	366729	+	15	NA	promoter-TSS (YGL076C)	protein_coding-promoter-TSS (YGL076C)	0	snR39B	snR39B	snR39B			snR39B			snoRNA
SPT5_T15_R2_peak_868	XV	427404	427667	+	15	NA	promoter-TSS (YOR052C)	protein_coding-promoter-TSS (YOR052C)	-282	YOR053W	YOR053W	YOR053W			YOR053W			protein_coding
SPT5_T15_R2_peak_161	IV	569977	570458	+	15	NA	promoter-TSS (YDR059C)	protein_coding-promoter-TSS (YDR059C)	-432	YDR060W	YDR060W	YDR060W			MAK21			protein_coding
SPT5_T15_R2_peak_484	VIII	490271	490497	+	15	NA	promoter-TSS (YHR195W)	protein_coding-promoter-TSS (YHR195W)	-363	YHR195W	YHR195W	YHR195W			NVJ1			protein_coding
SPT5_T15_R2_peak_338	V	525234	525849	+	15	NA	promoter-TSS (YER170W)	protein_coding-promoter-TSS (YER170W)	-433	YER170W	YER170W	YER170W			ADK2			protein_coding
SPT5_T15_R2_peak_167	IV	628673	628918	+	15	NA	promoter-TSS (YDR091C)	protein_coding-promoter-TSS (YDR091C)	-261	YDR091C	YDR091C	YDR091C			RLI1			protein_coding
SPT5_T15_R2_peak_343	VI	27840	28061	+	15	NA	promoter-TSS (YFL052W)	protein_coding-promoter-TSS (YFL052W)	-282	YFL052W	YFL052W	YFL052W			YFL052W			protein_coding
SPT5_T15_R2_peak_280	V	33777	34159	+	15	NA	promoter-TSS (YEL062W)	protein_coding-promoter-TSS (YEL062W)	-439	YEL062W	YEL062W	YEL062W			NPR2			protein_coding
SPT5_T15_R2_peak_410	VII	706863	707165	+	15	NA	promoter-TSS (YGR109C)	protein_coding-promoter-TSS (YGR109C)	165	tC(GCA)G	tC(GCA)G	tC(GCA)G			tC(GCA)G			tRNA
SPT5_T15_R2_peak_784	XIV	273809	274296	+	15	NA	promoter-TSS (YNL193W)	protein_coding-promoter-TSS (YNL193W)	-316	YNL193W	YNL193W	YNL193W			YNL193W			protein_coding
SPT5_T15_R2_peak_40	II	340917	342433	+	15	NA	promoter-TSS (YBR053C)	protein_coding-promoter-TSS (YBR053C)	-924	YBR053C	YBR053C	YBR053C			YBR053C			protein_coding
SPT5_T15_R2_peak_442	VII	1026878	1027158	+	15	NA	promoter-TSS (YGR268C)	protein_coding-promoter-TSS (YGR268C)	-352	YGR270W	YGR270W	YGR270W			YTA7			protein_coding
SPT5_T15_R2_peak_245	IX	77682	77953	+	15	NA	promoter-TSS (YIL144W)	protein_coding-promoter-TSS (YIL144W)	-257	YIL144W	YIL144W	YIL144W			NDC80			protein_coding
SPT5_T15_R2_peak_896	XV	757689	757880	+	15	NA	promoter-TSS (YOR221C)	protein_coding-promoter-TSS (YOR221C)	-226	YOR221C	YOR221C	YOR221C			MCT1			protein_coding
SPT5_T15_R2_peak_16	II	28402	28960	+	15	NA	promoter-TSS (YBL101C)	protein_coding-promoter-TSS (YBL101C)	254	YBL100W-C	YBL100W-C	YBL100W-C			YBL100W-C			protein_coding
SPT5_T15_R2_peak_619	XII	341249	341722	+	15	NA	promoter-TSS (YLR099C)	protein_coding-promoter-TSS (YLR099C)	160	YLR099W-A	YLR099W-A	YLR099W-A			MIM2			protein_coding
SPT5_T15_R2_peak_330	V	461536	463193	+	15	NA	promoter-TSS (YER145C)	protein_coding-promoter-TSS (YER145C)	-221	YER146W	YER146W	YER146W			LSM5			protein_coding
SPT5_T15_R2_peak_844	XV	168206	168586	+	15	NA	promoter-TSS (YOL082W)	protein_coding-promoter-TSS (YOL082W)	-331	YOL082W	YOL082W	YOL082W			ATG19			protein_coding
SPT5_T15_R2_peak_270	IX	343920	344184	+	15	NA	promoter-TSS (YIL006W)	protein_coding-promoter-TSS (YIL006W)	-10	YIL006W	YIL006W	YIL006W			YIA6			protein_coding
SPT5_T15_R2_peak_102	III	214186	214543	+	15	NA	promoter-TSS (YCR050C)	protein_coding-promoter-TSS (YCR050C)	293	YCR051W	YCR051W	YCR051W			YCR051W			protein_coding
SPT5_T15_R2_peak_372	VII	206406	206657	+	15	NA	promoter-TSS (YGL158W)	protein_coding-promoter-TSS (YGL158W)	-502	YGL158W	YGL158W	YGL158W			RCK1			protein_coding
SPT5_T15_R2_peak_650	XII	674015	674229	+	15	NA	promoter-TSS (YLR264C-A)	protein_coding-promoter-TSS (YLR264C-A)	-178	YLR264C-A	YLR264C-A	YLR264C-A			YLR264C-A			protein_coding
SPT5_T15_R2_peak_173	IV	703971	704319	+	15	NA	promoter-TSS (YDR127W)	protein_coding-promoter-TSS (YDR127W)	-339	YDR127W	YDR127W	YDR127W			ARO1			protein_coding
SPT5_T15_R2_peak_677	XII	962744	963038	+	15	NA	promoter-TSS (YLR420W)	protein_coding-promoter-TSS (YLR420W)	164	tL(UAA)L	tL(UAA)L	tL(UAA)L			tL(UAA)L			tRNA
SPT5_T15_R2_peak_444	VII	1052299	1052476	+	15	NA	promoter-TSS (YGR280C)	protein_coding-promoter-TSS (YGR280C)	-437	YGR281W	YGR281W	YGR281W			YOR1			protein_coding
SPT5_T15_R2_peak_154	IV	524892	525303	+	15	NA	promoter-TSS (YDR036C)	protein_coding-promoter-TSS (YDR036C)	-343	YDR037W	YDR037W	YDR037W			KRS1			protein_coding
SPT5_T15_R2_peak_855	XV	296299	296875	+	15	NA	promoter-TSS (YOL015W)	protein_coding-promoter-TSS (YOL015W)	-467	YOL016C	YOL016C	YOL016C			CMK2			protein_coding
SPT5_T15_R2_peak_560	XI	164498	165286	+	15	NA	promoter-TSS (YKL152C)	protein_coding-promoter-TSS (YKL152C)	-507	YKL152C	YKL152C	YKL152C			GPM1			protein_coding
SPT5_T15_R2_peak_441	VII	1011316	1012034	+	15	NA	promoter-TSS (YGR258C)	protein_coding-promoter-TSS (YGR258C)	-810	YGR260W	YGR260W	YGR260W			TNA1			protein_coding
SPT5_T15_R2_peak_982	XVI	698694	698914	+	15	NA	promoter-TSS (YPR078C)	protein_coding-promoter-TSS (YPR078C)	-65	YPR079W	YPR079W	YPR079W			MRL1			protein_coding
SPT5_T15_R2_peak_526	X	465997	466389	+	15	NA	promoter-TSS (YJR016C)	protein_coding-promoter-TSS (YJR016C)	15	YJR016C	YJR016C	YJR016C			ILV3			protein_coding
SPT5_T15_R2_peak_820	XIV	631340	631807	+	15	NA	promoter-TSS (YNR001C)	protein_coding-promoter-TSS (YNR001C)	310	YNR001W-A	YNR001W-A	YNR001W-A			YNR001W-A			protein_coding
SPT5_T15_R2_peak_985	XVI	744193	745221	+	15	NA	promoter-TSS (YPR109W)	protein_coding-promoter-TSS (YPR109W)	18	YPR109W	YPR109W	YPR109W			YPR109W			protein_coding
SPT5_T15_R2_peak_264	IX	267969	268758	+	15	NA	promoter-TSS (YIL046W)	protein_coding-promoter-TSS (YIL046W)	54	YIL046W-A	YIL046W-A	YIL046W-A			YIL046W-A			protein_coding
SPT5_T15_R2_peak_115	IV	74179	74504	+	15	NA	promoter-TSS (YDL215C)	protein_coding-promoter-TSS (YDL215C)	-423	YDL215C	YDL215C	YDL215C			GDH2			protein_coding
SPT5_T15_R2_peak_130	IV	241462	242147	+	15	NA	promoter-TSS (YDL122W)	protein_coding-promoter-TSS (YDL122W)	386	YDL123W	YDL123W	YDL123W			SNA4			protein_coding
SPT5_T15_R2_peak_250	IX	131915	132310	+	15	NA	promoter-TSS (YIL121W)	protein_coding-promoter-TSS (YIL121W)	-132	YIL121W	YIL121W	YIL121W			QDR2			protein_coding
SPT5_T15_R2_peak_207	IV	1189736	1189940	+	15	NA	promoter-TSS (YDR357C)	protein_coding-promoter-TSS (YDR357C)	-221	YDR358W	YDR358W	YDR358W			GGA1			protein_coding
SPT5_T15_R2_peak_122	IV	159169	159437	+	15	NA	promoter-TSS (YDL168W)	protein_coding-promoter-TSS (YDL168W)	-301	YDL168W	YDL168W	YDL168W			SFA1			protein_coding
SPT5_T15_R2_peak_422	VII	798289	798472	+	15	NA	promoter-TSS (YGR154C)	protein_coding-promoter-TSS (YGR154C)	-163	YGR155W	YGR155W	YGR155W			CYS4			protein_coding
SPT5_T15_R2_peak_217	IV	1301056	1301465	+	15	NA	promoter-TSS (YDR418W)	protein_coding-promoter-TSS (YDR418W)	-356	YDR418W	YDR418W	YDR418W			RPL12B			protein_coding
SPT5_T15_R2_peak_575	XI	317149	317450	+	15	NA	promoter-TSS (YKL064W)	protein_coding-promoter-TSS (YKL064W)	-242	YKL065C	YKL065C	YKL065C			YET1			protein_coding
SPT5_T15_R2_peak_467	VIII	289806	291591	+	15	NA	TTS (YHR094C)	protein_coding-TTS (YHR094C)	1556	YHR093W	YHR093W	YHR093W			AHT1			protein_coding
SPT5_T15_R2_peak_683	XIII	14784	15328	+	15	NA	promoter-TSS (YML129C)	protein_coding-promoter-TSS (YML129C)	-303	YML129C	YML129C	YML129C			COX14			protein_coding
SPT5_T15_R2_peak_171	IV	652141	652580	+	15	NA	Intergenic	Intergenic	-1234	YDR098C-A	YDR098C-A	YDR098C-A			YDR098C-A			protein_coding
SPT5_T15_R2_peak_355	VI	252014	252347	+	15	NA	promoter-TSS (YFR051C)	protein_coding-promoter-TSS (YFR051C)	-325	YFR052W	YFR052W	YFR052W			RPN12			protein_coding
SPT5_T15_R2_peak_657	XII	737682	738194	+	15	NA	promoter-TSS (YLR304C)	protein_coding-promoter-TSS (YLR304C)	-390	YLR304C	YLR304C	YLR304C			ACO1			protein_coding
SPT5_T15_R2_peak_315	V	305945	306197	+	15	NA	promoter-TSS (YER074W)	protein_coding-promoter-TSS (YER074W)	-252	YER074W	YER074W	YER074W			RPS24A			protein_coding
SPT5_T15_R2_peak_909	XV	880390	880808	+	15	NA	promoter-TSS (YOR300W)	protein_coding-promoter-TSS (YOR300W)	24	YOR300W	YOR300W	YOR300W			YOR300W			protein_coding
SPT5_T15_R2_peak_594	XI	535593	535789	+	14	NA	promoter-TSS (YKR053C)	protein_coding-promoter-TSS (YKR053C)	-410	YKR053C	YKR053C	YKR053C			YSR3			protein_coding
SPT5_T15_R2_peak_123	IV	202728	202918	+	14	NA	promoter-TSS (YDL141W)	protein_coding-promoter-TSS (YDL141W)	-216	YDL141W	YDL141W	YDL141W			BPL1			protein_coding
SPT5_T15_R2_peak_933	XVI	98780	99503	+	14	NA	promoter-TSS (YPL239W)	protein_coding-promoter-TSS (YPL239W)	-343	YPL239W	YPL239W	YPL239W			YAR1			protein_coding
SPT5_T15_R2_peak_730	XIII	504841	505036	+	14	NA	promoter-TSS (YMR119W)	protein_coding-promoter-TSS (YMR119W)	43	tL(CAA)M	tL(CAA)M	tL(CAA)M			tL(CAA)M			tRNA
SPT5_T15_R2_peak_612	XII	198201	199173	+	14	NA	promoter-TSS (YLR027C)	protein_coding-promoter-TSS (YLR027C)	-97	snR30	snR30	snR30			snR30			snoRNA
SPT5_T15_R2_peak_796	XIV	398172	398419	+	14	NA	promoter-TSS (YNL122C)	protein_coding-promoter-TSS (YNL122C)	75	YNL122C	YNL122C	YNL122C			YNL122C			protein_coding
SPT5_T15_R2_peak_919	XV	1003311	1004506	+	14	NA	promoter-TSS (YOR354C)	protein_coding-promoter-TSS (YOR354C)	-683	YOR354C	YOR354C	YOR354C			MSC6			protein_coding
SPT5_T15_R2_peak_501	X	146868	147770	+	14	NA	TTS (YJL141C)	protein_coding-TTS (YJL141C)	218	YJL143W	YJL143W	YJL143W			TIM17			protein_coding
SPT5_T15_R2_peak_557	XI	140983	141367	+	14	NA	promoter-TSS (YKL165C)	protein_coding-promoter-TSS (YKL165C)	-86	tE(UUC)K	tE(UUC)K	tE(UUC)K			tE(UUC)K			tRNA
SPT5_T15_R2_peak_267	IX	322065	322332	+	14	NA	promoter-TSS (YIL015W)	protein_coding-promoter-TSS (YIL015W)	-144	YIL015W	YIL015W	YIL015W			BAR1			protein_coding
SPT5_T15_R2_peak_465	VIII	277037	277391	+	14	NA	promoter-TSS (YHR086W)	protein_coding-promoter-TSS (YHR086W)	450	YHR085W	YHR085W	YHR085W			IPI1			protein_coding
SPT5_T15_R2_peak_504	X	181362	181839	+	14	NA	TTS (YJL127C)	protein_coding-TTS (YJL127C)	109	YJL127C-B	YJL127C-B	YJL127C-B			YJL127C-B			protein_coding
SPT5_T15_R2_peak_545	X	705312	705580	+	14	NA	promoter-TSS (YJR148W)	protein_coding-promoter-TSS (YJR148W)	-298	YJR148W	YJR148W	YJR148W			BAT2			protein_coding
SPT5_T15_R2_peak_773	XIV	65159	65369	+	14	NA	promoter-TSS (YNL300W)	protein_coding-promoter-TSS (YNL300W)	-480	YNL300W	YNL300W	YNL300W			TOS6			protein_coding
SPT5_T15_R2_peak_715	XIII	330379	330884	+	14	NA	promoter-TSS (YMR029C)	protein_coding-promoter-TSS (YMR029C)	-162	YMR030W	YMR030W	YMR030W			RSF1			protein_coding
SPT5_T15_R2_peak_195	IV	1031635	1032221	+	14	NA	promoter-TSS (YDR284C)	protein_coding-promoter-TSS (YDR284C)	-508	YDR285W	YDR285W	YDR285W			ZIP1			protein_coding
SPT5_T15_R2_peak_273	IX	386091	386935	+	14	NA	promoter-TSS (YIR018C-A)	protein_coding-promoter-TSS (YIR018C-A)	-812	YIR018C-A	YIR018C-A	YIR018C-A			YIR018C-A			protein_coding
SPT5_T15_R2_peak_238	IV	1496684	1497045	+	14	NA	promoter-TSS (YDR529C)	protein_coding-promoter-TSS (YDR529C)	-316	YDR529C	YDR529C	YDR529C			QCR7			protein_coding
SPT5_T15_R2_peak_592	XI	513255	514676	+	14	NA	promoter-TSS (YKR038C)	protein_coding-promoter-TSS (YKR038C)	-562	tD(GUC)K	tD(GUC)K	tD(GUC)K			tD(GUC)K			tRNA
SPT5_T15_R2_peak_803	XIV	466472	466685	+	14	NA	promoter-TSS (YNL085W)	protein_coding-promoter-TSS (YNL085W)	244	YNL086W	YNL086W	YNL086W			SNN1			protein_coding
